Sample	Group	Length
CbA1	Cb	581
CbA1	Cb	361
CbA1	Cb	543
CbA1	Cb	179
CbA1	Cb	717
CbA1	Cb	380
CbA1	Cb	491
CbA1	Cb	445
CbA1	Cb	334
CbA1	Cb	868
CbA1	Cb	194
CbA1	Cb	816
CbA1	Cb	475
CbA1	Cb	201
CbA1	Cb	1391
CbA1	Cb	238
CbA1	Cb	173
CbA1	Cb	362
CbA1	Cb	357
CbA1	Cb	342
CbA1	Cb	491
CbA1	Cb	189
CbA1	Cb	400
CbA1	Cb	523
CbA1	Cb	273
CbA1	Cb	325
CbA1	Cb	208
CbA1	Cb	997
CbA1	Cb	1155
CbA1	Cb	493
CbA1	Cb	927
CbA1	Cb	1714
CbA1	Cb	350
CbA1	Cb	2677
CbA1	Cb	99
CbA1	Cb	371
CbA1	Cb	231
CbA1	Cb	3755
CbA1	Cb	274
CbA1	Cb	865
CbA1	Cb	465
CbA1	Cb	2101
CbA1	Cb	384
CbA1	Cb	3664
CbA1	Cb	2563
CbA1	Cb	439
CbA1	Cb	427
CbA1	Cb	547
CbA1	Cb	313
CbA1	Cb	369
CbA1	Cb	1051
CbA1	Cb	197
CbA1	Cb	4328
CbA1	Cb	643
CbA1	Cb	828
CbA1	Cb	2683
CbA1	Cb	3729
CbA1	Cb	311
CbA1	Cb	428
CbA1	Cb	630
CbA1	Cb	994
CbA1	Cb	690
CbA1	Cb	328
CbA1	Cb	352
CbA1	Cb	793
CbA1	Cb	233
CbA1	Cb	2973
CbA1	Cb	347
CbA1	Cb	287
CbA1	Cb	381
CbA1	Cb	445
CbA1	Cb	212
CbA1	Cb	1003
CbA1	Cb	3256
CbA1	Cb	240
CbA1	Cb	501
CbA1	Cb	821
CbA1	Cb	201
CbA1	Cb	330
CbA1	Cb	2571
CbA1	Cb	1781
CbA1	Cb	1816
CbA1	Cb	304
CbA1	Cb	707
CbA1	Cb	972
CbA1	Cb	578
CbA1	Cb	3174
CbA1	Cb	1903
CbA1	Cb	434
CbA1	Cb	249
CbA1	Cb	524
CbA1	Cb	3480
CbA1	Cb	2326
CbA1	Cb	349
CbA1	Cb	228
CbA1	Cb	348
CbA1	Cb	141
CbA1	Cb	244
CbA1	Cb	2995
CbA1	Cb	550
CbA1	Cb	149
CbA1	Cb	377
CbA1	Cb	1828
CbA1	Cb	219
CbA1	Cb	589
CbA1	Cb	281
CbA1	Cb	192
CbA1	Cb	253
CbA1	Cb	2700
CbA1	Cb	631
CbA1	Cb	630
CbA1	Cb	576
CbA1	Cb	432
CbA1	Cb	2595
CbA1	Cb	1375
CbA1	Cb	872
CbA1	Cb	732
CbA1	Cb	738
CbA1	Cb	807
CbA1	Cb	273
CbA1	Cb	359
CbA1	Cb	833
CbA1	Cb	177
CbA1	Cb	676
CbA1	Cb	1652
CbA1	Cb	562
CbA1	Cb	159
CbA1	Cb	385
CbA1	Cb	227
CbA1	Cb	803
CbA1	Cb	3200
CbA1	Cb	393
CbA1	Cb	234
CbA1	Cb	284
CbA1	Cb	275
CbA1	Cb	1583
CbA1	Cb	403
CbA1	Cb	210
CbA1	Cb	402
CbA1	Cb	475
CbA1	Cb	496
CbA1	Cb	787
CbA1	Cb	421
CbA1	Cb	771
CbA1	Cb	967
CbA1	Cb	194
CbA1	Cb	392
CbA1	Cb	281
CbA1	Cb	576
CbA1	Cb	4256
CbA1	Cb	382
CbA1	Cb	2371
CbA1	Cb	472
CbA1	Cb	1126
CbA1	Cb	612
CbA1	Cb	950
CbA1	Cb	477
CbA1	Cb	381
CbA1	Cb	1460
CbA1	Cb	389
CbA1	Cb	283
CbA1	Cb	275
CbA1	Cb	580
CbA1	Cb	838
CbA1	Cb	914
CbA1	Cb	299
CbA1	Cb	315
CbA1	Cb	166
CbA1	Cb	368
CbA1	Cb	1298
CbA1	Cb	424
CbA1	Cb	96
CbA1	Cb	608
CbA1	Cb	522
CbA1	Cb	226
CbA1	Cb	109
CbA1	Cb	630
CbA1	Cb	133
CbA1	Cb	272
CbA1	Cb	246
CbA1	Cb	359
CbA1	Cb	1175
CbA1	Cb	1494
CbA1	Cb	1529
CbA1	Cb	704
CbA1	Cb	162
CbA1	Cb	115
CbA1	Cb	232
CbA1	Cb	862
CbA1	Cb	705
CbA1	Cb	445
CbA1	Cb	568
CbA1	Cb	165
CbA1	Cb	809
CbA1	Cb	266
CbA1	Cb	2371
CbA1	Cb	959
CbA1	Cb	543
CbA1	Cb	648
CbA1	Cb	314
CbA1	Cb	637
CbA1	Cb	690
CbA1	Cb	1080
CbA1	Cb	4335
CbA1	Cb	757
CbA1	Cb	191
CbA1	Cb	409
CbA1	Cb	329
CbA1	Cb	581
CbA1	Cb	287
CbA1	Cb	3705
CbA1	Cb	4036
CbA1	Cb	3280
CbA1	Cb	657
CbA1	Cb	395
CbA1	Cb	377
CbA1	Cb	541
CbA1	Cb	311
CbA1	Cb	696
CbA1	Cb	205
CbA1	Cb	118
CbA1	Cb	286
CbA1	Cb	511
CbA1	Cb	325
CbA1	Cb	530
CbA1	Cb	587
CbA1	Cb	576
CbA1	Cb	330
CbA1	Cb	3408
CbA1	Cb	736
CbA1	Cb	858
CbA1	Cb	441
CbA1	Cb	359
CbA1	Cb	706
CbA1	Cb	320
CbA1	Cb	564
CbA1	Cb	832
CbA1	Cb	6166
CbA1	Cb	3959
CbA1	Cb	1452
CbA1	Cb	238
CbA1	Cb	596
CbA1	Cb	307
CbA1	Cb	3055
CbA1	Cb	417
CbA1	Cb	132
CbA1	Cb	329
CbA1	Cb	1605
CbA1	Cb	550
CbA1	Cb	2584
CbA1	Cb	4715
CbA1	Cb	280
CbA1	Cb	370
CbA1	Cb	446
CbA1	Cb	497
CbA1	Cb	277
CbA1	Cb	442
CbA1	Cb	347
CbA1	Cb	787
CbA1	Cb	264
CbA1	Cb	379
CbA1	Cb	875
CbA1	Cb	804
CbA1	Cb	362
CbA1	Cb	415
CbA1	Cb	372
CbA1	Cb	244
CbA1	Cb	969
CbA1	Cb	920
CbA1	Cb	175
CbA1	Cb	252
CbA1	Cb	2345
CbA1	Cb	199
CbA1	Cb	2327
CbA1	Cb	494
CbA1	Cb	254
CbA1	Cb	1868
CbA1	Cb	422
CbA1	Cb	546
CbA1	Cb	146
CbA1	Cb	714
CbA1	Cb	326
CbA1	Cb	1362
CbA1	Cb	2833
CbA1	Cb	308
CbA1	Cb	3753
CbA1	Cb	160
CbA1	Cb	4500
CbA1	Cb	585
CbA1	Cb	525
CbA1	Cb	1477
CbA1	Cb	840
CbA1	Cb	2533
CbA1	Cb	1699
CbA1	Cb	360
CbA1	Cb	1054
CbA1	Cb	360
CbA1	Cb	1166
CbA1	Cb	3230
CbA1	Cb	794
CbA1	Cb	1307
CbA1	Cb	1564
CbA1	Cb	203
CbA1	Cb	141
CbA1	Cb	685
CbA1	Cb	484
CbA1	Cb	202
CbA1	Cb	579
CbA1	Cb	2123
CbA1	Cb	606
CbA1	Cb	265
CbA1	Cb	1109
CbA1	Cb	198
CbA1	Cb	732
CbA1	Cb	291
CbA1	Cb	583
CbA1	Cb	616
CbA1	Cb	212
CbA1	Cb	262
CbA1	Cb	118
CbA1	Cb	273
CbA1	Cb	1001
CbA1	Cb	289
CbA1	Cb	2172
CbA1	Cb	196
CbA1	Cb	452
CbA1	Cb	459
CbA1	Cb	5306
CbA1	Cb	213
CbA1	Cb	895
CbA1	Cb	962
CbA1	Cb	881
CbA1	Cb	2439
CbA1	Cb	334
CbA1	Cb	352
CbA1	Cb	587
CbA1	Cb	133
CbA1	Cb	969
CbA1	Cb	343
CbA1	Cb	114
CbA1	Cb	295
CbA1	Cb	335
CbA1	Cb	438
CbA1	Cb	575
CbA1	Cb	1914
CbA1	Cb	918
CbA1	Cb	1363
CbA1	Cb	3518
CbA1	Cb	2164
CbA1	Cb	1150
CbA1	Cb	1235
CbA1	Cb	463
CbA1	Cb	167
CbA1	Cb	2824
CbA1	Cb	254
CbA1	Cb	3490
CbA1	Cb	394
CbA1	Cb	648
CbA1	Cb	617
CbA1	Cb	371
CbA1	Cb	414
CbA1	Cb	743
CbA1	Cb	740
CbA1	Cb	712
CbA1	Cb	1126
CbA1	Cb	376
CbA1	Cb	3010
CbA1	Cb	171
CbA1	Cb	185
CbA1	Cb	642
CbA1	Cb	542
CbA1	Cb	307
CbA1	Cb	523
CbA1	Cb	237
CbA1	Cb	154
CbA1	Cb	1258
CbA1	Cb	1442
CbA1	Cb	153
CbA1	Cb	215
CbA1	Cb	175
CbA1	Cb	915
CbA1	Cb	254
CbA1	Cb	388
CbA1	Cb	237
CbA1	Cb	962
CbA1	Cb	119
CbA1	Cb	325
CbA1	Cb	962
CbA1	Cb	184
CbA1	Cb	625
CbA1	Cb	489
CbA1	Cb	130
CbA1	Cb	3333
CbA1	Cb	204
CbA1	Cb	368
CbA1	Cb	217
CbA1	Cb	632
CbA1	Cb	759
CbA1	Cb	266
CbA1	Cb	306
CbA1	Cb	211
CbA1	Cb	379
CbA1	Cb	340
CbA1	Cb	1412
CbA1	Cb	201
CbA1	Cb	379
CbA1	Cb	1609
CbA1	Cb	160
CbA1	Cb	155
CbA1	Cb	490
CbA1	Cb	162
CbA1	Cb	222
CbA1	Cb	181
CbA1	Cb	323
CbA1	Cb	357
CbA1	Cb	681
CbA1	Cb	397
CbA1	Cb	2532
CbA1	Cb	268
CbA1	Cb	310
CbA1	Cb	289
CbA1	Cb	1144
CbA1	Cb	201
CbA1	Cb	416
CbA1	Cb	168
CbA1	Cb	301
CbA1	Cb	289
CbA1	Cb	356
CbA1	Cb	663
CbA1	Cb	702
CbA1	Cb	172
CbA1	Cb	657
CbA1	Cb	225
CbA1	Cb	582
CbA1	Cb	290
CbA1	Cb	884
CbA1	Cb	463
CbA1	Cb	572
CbA1	Cb	144
CbA1	Cb	397
CbA1	Cb	581
CbA1	Cb	348
CbA1	Cb	143
CbA1	Cb	1133
CbA1	Cb	334
CbA1	Cb	762
CbA1	Cb	2427
CbA1	Cb	209
CbA1	Cb	345
CbA1	Cb	205
CbA1	Cb	568
CbA1	Cb	167
CbA1	Cb	193
CbA1	Cb	277
CbA1	Cb	626
CbA1	Cb	760
CbA1	Cb	275
CbA1	Cb	112
CbA1	Cb	303
CbA1	Cb	160
CbA1	Cb	363
CbA1	Cb	1699
CbA1	Cb	576
CbA1	Cb	1927
CbA1	Cb	352
CbA1	Cb	284
CbA1	Cb	363
CbA1	Cb	276
CbA1	Cb	228
CbA1	Cb	605
CbA1	Cb	6312
CbA1	Cb	418
CbA1	Cb	934
CbA1	Cb	318
CbA1	Cb	4348
CbA1	Cb	560
CbA1	Cb	1825
CbA1	Cb	504
CbA1	Cb	620
CbA1	Cb	1880
CbA1	Cb	2162
CbA1	Cb	321
CbA1	Cb	179
CbA1	Cb	3482
CbA1	Cb	833
CbA1	Cb	366
CbA1	Cb	954
CbA1	Cb	210
CbA1	Cb	1401
CbA1	Cb	4259
CbA1	Cb	3263
CbA1	Cb	343
CbA1	Cb	362
CbA1	Cb	141
CbA1	Cb	787
CbA1	Cb	1965
CbA1	Cb	2294
CbA1	Cb	976
CbA1	Cb	346
CbA1	Cb	184
CbA1	Cb	967
CbA1	Cb	352
CbA1	Cb	627
CbA1	Cb	1203
CbA1	Cb	337
CbA1	Cb	310
CbA1	Cb	564
CbA1	Cb	268
CbA1	Cb	401
CbA1	Cb	172
CbA1	Cb	225
CbA1	Cb	2917
CbA1	Cb	304
CbA1	Cb	824
CbA1	Cb	409
CbA1	Cb	1123
CbA1	Cb	354
CbA1	Cb	170
CbA1	Cb	544
CbA1	Cb	248
CbA1	Cb	173
CbA1	Cb	332
CbA1	Cb	391
CbA1	Cb	259
CbA1	Cb	177
CbA1	Cb	797
CbA1	Cb	200
CbA1	Cb	359
CbA1	Cb	647
CbA1	Cb	558
CbA1	Cb	435
CbA1	Cb	525
CbA1	Cb	473
CbA1	Cb	231
CbA1	Cb	216
CbA1	Cb	184
CbA1	Cb	216
CbA1	Cb	326
CbA1	Cb	710
CbA1	Cb	1450
CbA1	Cb	333
CbA1	Cb	1974
CbA1	Cb	522
CbA1	Cb	365
CbA1	Cb	484
CbA1	Cb	2166
CbA1	Cb	292
CbA1	Cb	2291
CbA1	Cb	177
CbA1	Cb	897
CbA1	Cb	296
CbA1	Cb	1161
CbA1	Cb	1239
CbA1	Cb	381
CbA1	Cb	3178
CbA1	Cb	2954
CbA1	Cb	4794
CbA1	Cb	5825
CbA1	Cb	298
CbA1	Cb	737
CbA1	Cb	2739
CbA1	Cb	1513
CbA1	Cb	650
CbA1	Cb	3137
CbA1	Cb	1065
CbA1	Cb	3569
CbA1	Cb	246
CbA1	Cb	426
CbA1	Cb	192
CbA1	Cb	121
CbA1	Cb	683
CbA1	Cb	1514
CbA1	Cb	1754
CbA1	Cb	191
CbA1	Cb	263
CbA1	Cb	304
CbA1	Cb	1892
CbA1	Cb	262
CbA1	Cb	922
CbA1	Cb	263
CbA1	Cb	259
CbA1	Cb	382
CbA1	Cb	521
CbA1	Cb	682
CbA1	Cb	2615
CbA1	Cb	184
CbA1	Cb	371
CbA1	Cb	414
CbA1	Cb	497
CbA1	Cb	225
CbA1	Cb	2581
CbA1	Cb	127
CbA1	Cb	615
CbA1	Cb	274
CbA1	Cb	751
CbA1	Cb	1336
CbA1	Cb	1206
CbA1	Cb	206
CbA1	Cb	2700
CbA1	Cb	351
CbA1	Cb	2298
CbA1	Cb	265
CbA1	Cb	389
CbA1	Cb	369
CbA1	Cb	4032
CbA1	Cb	485
CbA1	Cb	423
CbA1	Cb	230
CbA1	Cb	370
CbA1	Cb	1371
CbA1	Cb	1016
CbA1	Cb	1015
CbA1	Cb	226
CbA1	Cb	240
CbA1	Cb	418
CbA1	Cb	2199
CbA1	Cb	823
CbA1	Cb	890
CbA1	Cb	378
CbA1	Cb	1472
CbA1	Cb	252
CbA1	Cb	198
CbA1	Cb	258
CbA1	Cb	764
CbA1	Cb	223
CbA1	Cb	916
CbA1	Cb	3290
CbA1	Cb	157
CbA1	Cb	2389
CbA1	Cb	1847
CbA1	Cb	203
CbA1	Cb	165
CbA1	Cb	365
CbA1	Cb	108
CbA1	Cb	2133
CbA1	Cb	1095
CbA1	Cb	397
CbA1	Cb	4276
CbA1	Cb	721
CbA1	Cb	161
CbA1	Cb	514
CbA1	Cb	3039
CbA1	Cb	959
CbA1	Cb	340
CbA1	Cb	141
CbA1	Cb	1354
CbA1	Cb	355
CbA1	Cb	605
CbA1	Cb	676
CbA1	Cb	698
CbA1	Cb	2594
CbA1	Cb	454
CbA1	Cb	317
CbA1	Cb	1993
CbA1	Cb	3227
CbA1	Cb	4897
CbA1	Cb	728
CbA1	Cb	702
CbA1	Cb	612
CbA1	Cb	384
CbA1	Cb	726
CbA1	Cb	580
CbA1	Cb	556
CbA1	Cb	521
CbA1	Cb	393
CbA1	Cb	1314
CbA1	Cb	1664
CbA1	Cb	304
CbA1	Cb	219
CbA1	Cb	1610
CbA1	Cb	130
CbA1	Cb	3085
CbA1	Cb	290
CbA1	Cb	253
CbA1	Cb	637
CbA1	Cb	432
CbA1	Cb	226
CbA1	Cb	933
CbA1	Cb	3587
CbA1	Cb	3942
CbA1	Cb	824
CbA1	Cb	823
CbA1	Cb	254
CbA1	Cb	412
CbA1	Cb	196
CbA1	Cb	1279
CbA1	Cb	430
CbA1	Cb	2285
CbA1	Cb	382
CbA1	Cb	188
CbA1	Cb	4737
CbA1	Cb	398
CbA1	Cb	652
CbA1	Cb	335
CbA1	Cb	202
CbA1	Cb	973
CbA1	Cb	158
CbA1	Cb	478
CbA1	Cb	409
CbA1	Cb	330
CbA1	Cb	390
CbA1	Cb	422
CbA1	Cb	528
CbA1	Cb	1441
CbA1	Cb	469
CbA1	Cb	227
CbA1	Cb	810
CbA1	Cb	448
CbA1	Cb	315
CbA1	Cb	988
CbA1	Cb	483
CbA1	Cb	304
CbA1	Cb	1748
CbA1	Cb	387
CbA1	Cb	247
CbA1	Cb	2506
CbA1	Cb	743
CbA1	Cb	401
CbA1	Cb	191
CbA1	Cb	604
CbA1	Cb	343
CbA1	Cb	572
CbA1	Cb	964
CbA1	Cb	1801
CbA1	Cb	596
CbA1	Cb	326
CbA1	Cb	382
CbA1	Cb	609
CbA1	Cb	651
CbA1	Cb	1956
CbA1	Cb	409
CbA1	Cb	210
CbA1	Cb	299
CbA1	Cb	408
CbA1	Cb	691
CbA1	Cb	414
CbA1	Cb	355
CbA1	Cb	410
CbA1	Cb	759
CbA1	Cb	432
CbA1	Cb	284
CbA1	Cb	1420
CbA1	Cb	229
CbA1	Cb	298
CbA1	Cb	664
CbA1	Cb	185
CbA1	Cb	515
CbA1	Cb	393
CbA1	Cb	3282
CbA1	Cb	120
CbA1	Cb	947
CbA1	Cb	496
CbA1	Cb	1182
CbA1	Cb	827
CbA1	Cb	387
CbA1	Cb	2467
CbA1	Cb	1907
CbA1	Cb	427
CbA1	Cb	361
CbA1	Cb	2725
CbA1	Cb	3104
CbA1	Cb	250
CbA1	Cb	718
CbA1	Cb	4975
CbA1	Cb	306
CbA1	Cb	77
CbA1	Cb	1093
CbA1	Cb	2916
CbA1	Cb	921
CbA1	Cb	1802
CbA1	Cb	205
CbA1	Cb	420
CbA1	Cb	350
CbA1	Cb	261
CbA1	Cb	519
CbA1	Cb	2682
CbA1	Cb	298
CbA1	Cb	357
CbA1	Cb	932
CbA1	Cb	162
CbA1	Cb	3108
CbA1	Cb	348
CbA1	Cb	861
CbA1	Cb	1551
CbA1	Cb	1061
CbA1	Cb	941
CbA1	Cb	109
CbA1	Cb	193
CbA1	Cb	649
CbA1	Cb	298
CbA1	Cb	403
CbA1	Cb	157
CbA1	Cb	491
CbA1	Cb	254
CbA1	Cb	369
CbA1	Cb	187
CbA1	Cb	256
CbA1	Cb	1413
CbA1	Cb	285
CbA1	Cb	508
CbA1	Cb	1744
CbA1	Cb	197
CbA1	Cb	3612
CbA1	Cb	511
CbA1	Cb	1474
CbA1	Cb	1767
CbA1	Cb	265
CbA1	Cb	165
CbA1	Cb	299
CbA1	Cb	1496
CbA1	Cb	226
CbA1	Cb	2975
CbA1	Cb	270
CbA1	Cb	308
CbA1	Cb	623
CbA1	Cb	607
CbA1	Cb	546
CbA1	Cb	673
CbA1	Cb	2671
CbA1	Cb	606
CbA1	Cb	269
CbA1	Cb	113
CbA1	Cb	296
CbA1	Cb	998
CbA1	Cb	606
CbA1	Cb	498
CbA1	Cb	398
CbA1	Cb	803
CbA1	Cb	251
CbA1	Cb	103
CbA1	Cb	1426
CbA1	Cb	3208
CbA1	Cb	744
CbA1	Cb	2266
CbA1	Cb	338
CbA1	Cb	227
CbA1	Cb	457
CbA1	Cb	2253
CbA1	Cb	357
CbA1	Cb	252
CbA1	Cb	2664
CbA1	Cb	722
CbA1	Cb	378
CbA1	Cb	219
CbA1	Cb	368
CbA1	Cb	328
CbA1	Cb	443
CbA1	Cb	279
CbA1	Cb	229
CbA1	Cb	254
CbA1	Cb	903
CbA1	Cb	202
CbA1	Cb	507
CbA1	Cb	411
CbA1	Cb	610
CbA1	Cb	193
CbA1	Cb	305
CbA1	Cb	248
CbA1	Cb	2681
CbA1	Cb	308
CbA1	Cb	352
CbA1	Cb	178
CbA1	Cb	316
CbA1	Cb	890
CbA1	Cb	355
CbA1	Cb	486
CbA1	Cb	274
CbA1	Cb	186
CbA1	Cb	228
CbA1	Cb	607
CbA1	Cb	334
CbA1	Cb	1239
CbA1	Cb	382
CbA1	Cb	1129
CbA1	Cb	552
CbA1	Cb	1842
CbA1	Cb	388
CbA1	Cb	305
CbA1	Cb	141
CbA1	Cb	253
CbA1	Cb	156
CbA1	Cb	251
CbA1	Cb	1255
CbA1	Cb	1254
CbA1	Cb	250
CbA1	Cb	331
CbA1	Cb	318
CbA1	Cb	636
CbA1	Cb	229
CbA1	Cb	535
CbA1	Cb	193
CbA1	Cb	318
CbA1	Cb	137
CbA1	Cb	672
CbA1	Cb	1661
CbA1	Cb	902
CbA1	Cb	165
CbA1	Cb	802
CbA1	Cb	377
CbA1	Cb	391
CbA1	Cb	255
CbA1	Cb	325
CbA1	Cb	303
CbA1	Cb	2778
CbA1	Cb	1618
CbA1	Cb	861
CbA1	Cb	335
CbA1	Cb	2270
CbA1	Cb	253
CbA1	Cb	401
CbA1	Cb	192
CbA1	Cb	705
CbA1	Cb	278
CbA1	Cb	432
CbA1	Cb	667
CbA1	Cb	1284
CbA1	Cb	131
CbA1	Cb	112
CbA1	Cb	4527
CbA1	Cb	317
CbA1	Cb	291
CbA1	Cb	545
CbA1	Cb	2772
CbA1	Cb	445
CbA1	Cb	541
CbA1	Cb	594
CbA1	Cb	373
CbA1	Cb	341
CbA1	Cb	808
CbA1	Cb	210
CbA1	Cb	214
CbA1	Cb	223
CbA1	Cb	681
CbA1	Cb	418
CbA1	Cb	256
CbA1	Cb	349
CbA1	Cb	237
CbA1	Cb	357
CbA1	Cb	191
CbA1	Cb	401
CbA1	Cb	422
CbA1	Cb	3449
CbA1	Cb	164
CbA1	Cb	487
CbA1	Cb	3438
CbA1	Cb	231
CbA1	Cb	389
CbA1	Cb	1414
CbA1	Cb	489
CbA1	Cb	334
CbA1	Cb	1236
CbA1	Cb	1749
CbA1	Cb	157
CbA1	Cb	525
CbA1	Cb	789
CbA1	Cb	373
CbA1	Cb	1529
CbA1	Cb	2122
CbA1	Cb	286
CbA1	Cb	305
CbA1	Cb	3146
CbA1	Cb	382
CbA1	Cb	512
CbA1	Cb	101
CbA1	Cb	262
CbA1	Cb	200
CbA1	Cb	388
CbA1	Cb	339
CbA1	Cb	369
CbA1	Cb	563
CbA1	Cb	163
CbA1	Cb	929
CbA1	Cb	593
CbA1	Cb	366
CbA1	Cb	679
CbA1	Cb	396
CbA1	Cb	190
CbA1	Cb	297
CbA1	Cb	3037
CbA1	Cb	373
CbA1	Cb	4119
CbA1	Cb	263
CbA1	Cb	1645
CbA1	Cb	1231
CbA1	Cb	5363
CbA1	Cb	298
CbA1	Cb	550
CbA1	Cb	365
CbA1	Cb	844
CbA1	Cb	1136
CbA1	Cb	179
CbA1	Cb	1527
CbA1	Cb	444
CbA1	Cb	360
CbA1	Cb	586
CbA1	Cb	339
CbA1	Cb	420
CbA1	Cb	239
CbA1	Cb	411
CbA1	Cb	250
CbA1	Cb	1038
CbA1	Cb	1259
CbA1	Cb	261
CbA1	Cb	174
CbA1	Cb	376
CbA1	Cb	666
CbA1	Cb	909
CbA1	Cb	3419
CbA1	Cb	3418
CbA1	Cb	1440
CbA1	Cb	405
CbA1	Cb	545
CbA1	Cb	1077
CbA1	Cb	750
CbA1	Cb	342
CbA1	Cb	316
CbA1	Cb	2541
CbA1	Cb	357
CbA1	Cb	763
CbA1	Cb	134
CbA1	Cb	388
CbA1	Cb	227
CbA1	Cb	525
CbA1	Cb	370
CbA1	Cb	2722
CbA1	Cb	512
CbA1	Cb	309
CbA1	Cb	546
CbA1	Cb	421
CbA1	Cb	400
CbA1	Cb	211
CbA1	Cb	657
CbA1	Cb	267
CbA1	Cb	267
CbA1	Cb	141
CbA1	Cb	2806
CbA1	Cb	197
CbA1	Cb	674
CbA1	Cb	331
CbA1	Cb	384
CbA1	Cb	1704
CbA1	Cb	3616
CbA1	Cb	642
CbA1	Cb	1775
CbA1	Cb	374
CbA1	Cb	673
CbA1	Cb	2868
CbA1	Cb	1257
CbA1	Cb	455
CbA1	Cb	565
CbA1	Cb	593
CbA1	Cb	300
CbA1	Cb	3957
CbA1	Cb	358
CbA1	Cb	217
CbA1	Cb	777
CbA1	Cb	147
CbA1	Cb	239
CbA1	Cb	298
CbA1	Cb	235
CbA1	Cb	310
CbA1	Cb	349
CbA1	Cb	206
CbA1	Cb	192
CbA1	Cb	204
CbA1	Cb	322
CbA1	Cb	184
CbA1	Cb	1855
CbA1	Cb	404
CbA1	Cb	372
CbA1	Cb	369
CbA1	Cb	290
CbA1	Cb	958
CbA1	Cb	335
CbA1	Cb	407
CbA1	Cb	519
CbA1	Cb	301
CbA1	Cb	171
CbA1	Cb	1131
CbA1	Cb	396
CbA1	Cb	466
CbA1	Cb	821
CbA1	Cb	267
CbA1	Cb	231
CbA1	Cb	484
CbA1	Cb	986
CbA1	Cb	1783
CbA1	Cb	555
CbA1	Cb	328
CbA1	Cb	359
CbA1	Cb	163
CbA1	Cb	538
CbA1	Cb	825
CbA1	Cb	398
CbA1	Cb	276
CbA1	Cb	648
CbA1	Cb	329
CbA1	Cb	266
CbA1	Cb	1116
CbA1	Cb	346
CbA1	Cb	232
CbA1	Cb	1285
CbA1	Cb	624
CbA1	Cb	400
CbA1	Cb	2712
CbA1	Cb	1363
CbA1	Cb	252
CbA1	Cb	160
CbA1	Cb	172
CbA1	Cb	249
CbA1	Cb	429
CbA1	Cb	122
CbA1	Cb	180
CbA1	Cb	890
CbA1	Cb	731
CbA1	Cb	393
CbA1	Cb	2859
CbA1	Cb	468
CbA1	Cb	289
CbA1	Cb	618
CbA1	Cb	341
CbA1	Cb	138
CbA1	Cb	379
CbA1	Cb	136
CbA1	Cb	2104
CbA1	Cb	309
CbA1	Cb	154
CbA1	Cb	129
CbA1	Cb	288
CbA1	Cb	620
CbA1	Cb	118
CbA1	Cb	263
CbA1	Cb	997
CbA1	Cb	320
CbA1	Cb	349
CbA1	Cb	338
CbA1	Cb	1565
CbA1	Cb	4245
CbA1	Cb	208
CbA1	Cb	291
CbA1	Cb	327
CbA1	Cb	414
CbA1	Cb	259
CbA1	Cb	1534
CbA1	Cb	635
CbA1	Cb	729
CbA1	Cb	4412
CbA1	Cb	357
CbA1	Cb	297
CbA1	Cb	399
CbA1	Cb	379
CbA1	Cb	529
CbA1	Cb	189
CbA1	Cb	720
CbA1	Cb	2920
CbA1	Cb	2131
CbA1	Cb	379
CbA1	Cb	2213
CbA1	Cb	1789
CbA1	Cb	934
CbA1	Cb	100
CbA1	Cb	508
CbA1	Cb	351
CbA1	Cb	376
CbA1	Cb	261
CbA1	Cb	2755
CbA1	Cb	396
CbA1	Cb	198
CbA1	Cb	177
CbA1	Cb	230
CbA1	Cb	340
CbA1	Cb	211
CbA1	Cb	186
CbA1	Cb	946
CbA1	Cb	1295
CbA1	Cb	2574
CbA1	Cb	259
CbA1	Cb	342
CbA1	Cb	560
CbA1	Cb	587
CbA1	Cb	286
CbA1	Cb	903
CbA1	Cb	937
CbA1	Cb	355
CbA1	Cb	227
CbA1	Cb	338
CbA1	Cb	205
CbA1	Cb	175
CbA1	Cb	431
CbA1	Cb	152
CbA1	Cb	473
CbA1	Cb	602
CbA1	Cb	333
CbA1	Cb	2074
CbA1	Cb	381
CbA1	Cb	155
CbA1	Cb	676
CbA1	Cb	635
CbA1	Cb	180
CbA1	Cb	374
CbA1	Cb	238
CbA1	Cb	187
CbA1	Cb	436
CbA1	Cb	3300
CbA1	Cb	328
CbA1	Cb	568
CbA1	Cb	5091
CbA1	Cb	354
CbA1	Cb	812
CbA1	Cb	1392
CbA1	Cb	225
CbA1	Cb	596
CbA1	Cb	608
CbA1	Cb	379
CbA1	Cb	3056
CbA1	Cb	677
CbA1	Cb	603
CbA1	Cb	1131
CbA1	Cb	1161
CbA1	Cb	380
CbA1	Cb	2529
CbA1	Cb	1226
CbA1	Cb	1078
CbA1	Cb	512
CbA1	Cb	392
CbA1	Cb	416
CbA1	Cb	317
CbA1	Cb	635
CbA1	Cb	255
CbA1	Cb	2936
CbA1	Cb	132
CbA1	Cb	412
CbA1	Cb	2117
CbA1	Cb	3118
CbA1	Cb	678
CbA1	Cb	3781
CbA1	Cb	336
CbA1	Cb	210
CbA1	Cb	500
CbA1	Cb	398
CbA1	Cb	300
CbA1	Cb	2109
CbA1	Cb	592
CbA1	Cb	424
CbA1	Cb	247
CbA1	Cb	249
CbA1	Cb	171
