Sample	Group	Length
CbY1	Cb	1714
CbY1	Cb	837
CbY1	Cb	1198
CbY1	Cb	775
CbY1	Cb	321
CbY1	Cb	345
CbY1	Cb	307
CbY1	Cb	554
CbY1	Cb	538
CbY1	Cb	667
CbY1	Cb	781
CbY1	Cb	662
CbY1	Cb	2637
CbY1	Cb	588
CbY1	Cb	617
CbY1	Cb	623
CbY1	Cb	366
CbY1	Cb	212
CbY1	Cb	1336
CbY1	Cb	239
CbY1	Cb	203
CbY1	Cb	816
CbY1	Cb	214
CbY1	Cb	369
CbY1	Cb	326
CbY1	Cb	183
CbY1	Cb	324
CbY1	Cb	373
CbY1	Cb	336
CbY1	Cb	752
CbY1	Cb	336
CbY1	Cb	620
CbY1	Cb	1066
CbY1	Cb	379
CbY1	Cb	361
CbY1	Cb	228
CbY1	Cb	390
CbY1	Cb	335
CbY1	Cb	1557
CbY1	Cb	392
CbY1	Cb	400
CbY1	Cb	358
CbY1	Cb	109
CbY1	Cb	533
CbY1	Cb	280
CbY1	Cb	358
CbY1	Cb	527
CbY1	Cb	378
CbY1	Cb	528
CbY1	Cb	383
CbY1	Cb	355
CbY1	Cb	1074
CbY1	Cb	568
CbY1	Cb	358
CbY1	Cb	596
CbY1	Cb	362
CbY1	Cb	217
CbY1	Cb	188
CbY1	Cb	517
CbY1	Cb	360
CbY1	Cb	686
CbY1	Cb	805
CbY1	Cb	477
CbY1	Cb	786
CbY1	Cb	370
CbY1	Cb	1118
CbY1	Cb	88
CbY1	Cb	417
CbY1	Cb	373
CbY1	Cb	550
CbY1	Cb	371
CbY1	Cb	382
CbY1	Cb	274
CbY1	Cb	373
CbY1	Cb	371
CbY1	Cb	544
CbY1	Cb	267
CbY1	Cb	374
CbY1	Cb	410
CbY1	Cb	394
CbY1	Cb	465
CbY1	Cb	3008
CbY1	Cb	644
CbY1	Cb	349
CbY1	Cb	512
CbY1	Cb	930
CbY1	Cb	559
CbY1	Cb	301
CbY1	Cb	479
CbY1	Cb	227
CbY1	Cb	928
CbY1	Cb	371
CbY1	Cb	479
CbY1	Cb	324
CbY1	Cb	134
CbY1	Cb	151
CbY1	Cb	431
CbY1	Cb	712
CbY1	Cb	1630
CbY1	Cb	377
CbY1	Cb	203
CbY1	Cb	220
CbY1	Cb	759
CbY1	Cb	359
CbY1	Cb	404
CbY1	Cb	436
CbY1	Cb	681
CbY1	Cb	278
CbY1	Cb	362
CbY1	Cb	591
CbY1	Cb	308
CbY1	Cb	273
CbY1	Cb	420
CbY1	Cb	540
CbY1	Cb	374
CbY1	Cb	322
CbY1	Cb	568
CbY1	Cb	897
CbY1	Cb	134
CbY1	Cb	461
CbY1	Cb	412
CbY1	Cb	395
CbY1	Cb	354
CbY1	Cb	286
CbY1	Cb	817
CbY1	Cb	675
CbY1	Cb	663
CbY1	Cb	305
CbY1	Cb	138
CbY1	Cb	349
CbY1	Cb	352
CbY1	Cb	263
CbY1	Cb	626
CbY1	Cb	319
CbY1	Cb	561
CbY1	Cb	1451
CbY1	Cb	258
CbY1	Cb	286
CbY1	Cb	587
CbY1	Cb	349
CbY1	Cb	367
CbY1	Cb	986
CbY1	Cb	397
CbY1	Cb	367
CbY1	Cb	608
CbY1	Cb	383
CbY1	Cb	715
CbY1	Cb	388
CbY1	Cb	520
CbY1	Cb	511
CbY1	Cb	753
CbY1	Cb	763
CbY1	Cb	384
CbY1	Cb	161
CbY1	Cb	385
CbY1	Cb	712
CbY1	Cb	437
CbY1	Cb	215
CbY1	Cb	2315
CbY1	Cb	204
CbY1	Cb	370
CbY1	Cb	1156
CbY1	Cb	373
CbY1	Cb	322
CbY1	Cb	669
CbY1	Cb	383
CbY1	Cb	369
CbY1	Cb	902
CbY1	Cb	376
CbY1	Cb	350
CbY1	Cb	323
CbY1	Cb	528
CbY1	Cb	465
CbY1	Cb	396
CbY1	Cb	494
CbY1	Cb	399
CbY1	Cb	712
CbY1	Cb	352
CbY1	Cb	754
CbY1	Cb	327
CbY1	Cb	851
CbY1	Cb	260
CbY1	Cb	721
CbY1	Cb	1025
CbY1	Cb	355
CbY1	Cb	951
CbY1	Cb	91
CbY1	Cb	332
CbY1	Cb	361
CbY1	Cb	333
CbY1	Cb	332
CbY1	Cb	354
CbY1	Cb	480
CbY1	Cb	372
CbY1	Cb	373
CbY1	Cb	705
CbY1	Cb	279
CbY1	Cb	417
CbY1	Cb	425
CbY1	Cb	432
CbY1	Cb	1567
CbY1	Cb	217
CbY1	Cb	548
CbY1	Cb	410
CbY1	Cb	388
CbY1	Cb	755
CbY1	Cb	376
CbY1	Cb	391
CbY1	Cb	420
CbY1	Cb	367
CbY1	Cb	1623
CbY1	Cb	3909
CbY1	Cb	347
CbY1	Cb	455
CbY1	Cb	339
CbY1	Cb	359
CbY1	Cb	416
CbY1	Cb	193
CbY1	Cb	347
CbY1	Cb	326
CbY1	Cb	435
CbY1	Cb	694
CbY1	Cb	337
CbY1	Cb	524
CbY1	Cb	360
CbY1	Cb	1413
CbY1	Cb	352
CbY1	Cb	191
CbY1	Cb	738
CbY1	Cb	710
CbY1	Cb	338
CbY1	Cb	707
CbY1	Cb	613
CbY1	Cb	668
CbY1	Cb	739
CbY1	Cb	759
CbY1	Cb	372
CbY1	Cb	381
CbY1	Cb	1830
CbY1	Cb	304
CbY1	Cb	1206
CbY1	Cb	347
CbY1	Cb	341
CbY1	Cb	375
CbY1	Cb	337
CbY1	Cb	1045
CbY1	Cb	780
CbY1	Cb	291
CbY1	Cb	1548
CbY1	Cb	357
CbY1	Cb	484
CbY1	Cb	229
CbY1	Cb	307
CbY1	Cb	178
CbY1	Cb	221
CbY1	Cb	437
CbY1	Cb	326
CbY1	Cb	784
CbY1	Cb	771
CbY1	Cb	1146
CbY1	Cb	196
CbY1	Cb	623
CbY1	Cb	759
CbY1	Cb	395
CbY1	Cb	362
CbY1	Cb	382
CbY1	Cb	369
CbY1	Cb	361
CbY1	Cb	1057
CbY1	Cb	326
CbY1	Cb	255
CbY1	Cb	190
CbY1	Cb	671
CbY1	Cb	194
CbY1	Cb	395
CbY1	Cb	747
CbY1	Cb	594
CbY1	Cb	417
CbY1	Cb	337
CbY1	Cb	595
CbY1	Cb	706
CbY1	Cb	327
CbY1	Cb	358
CbY1	Cb	1682
CbY1	Cb	900
CbY1	Cb	980
CbY1	Cb	978
CbY1	Cb	350
CbY1	Cb	1011
CbY1	Cb	1616
CbY1	Cb	175
CbY1	Cb	364
CbY1	Cb	770
CbY1	Cb	338
CbY1	Cb	992
CbY1	Cb	573
CbY1	Cb	1179
CbY1	Cb	1403
CbY1	Cb	380
CbY1	Cb	325
CbY1	Cb	370
CbY1	Cb	338
CbY1	Cb	237
CbY1	Cb	324
CbY1	Cb	350
CbY1	Cb	379
CbY1	Cb	1273
CbY1	Cb	540
CbY1	Cb	310
CbY1	Cb	429
CbY1	Cb	1397
CbY1	Cb	1196
CbY1	Cb	205
CbY1	Cb	382
CbY1	Cb	563
CbY1	Cb	547
CbY1	Cb	801
CbY1	Cb	173
CbY1	Cb	371
CbY1	Cb	556
CbY1	Cb	214
CbY1	Cb	458
CbY1	Cb	706
CbY1	Cb	414
CbY1	Cb	335
CbY1	Cb	526
CbY1	Cb	534
CbY1	Cb	224
CbY1	Cb	368
CbY1	Cb	360
CbY1	Cb	638
CbY1	Cb	587
CbY1	Cb	343
CbY1	Cb	373
CbY1	Cb	274
CbY1	Cb	179
CbY1	Cb	385
CbY1	Cb	929
CbY1	Cb	386
CbY1	Cb	346
CbY1	Cb	386
CbY1	Cb	219
CbY1	Cb	367
CbY1	Cb	233
CbY1	Cb	1011
CbY1	Cb	385
CbY1	Cb	266
CbY1	Cb	648
CbY1	Cb	1451
CbY1	Cb	1110
CbY1	Cb	292
CbY1	Cb	195
CbY1	Cb	597
CbY1	Cb	205
CbY1	Cb	132
CbY1	Cb	2940
CbY1	Cb	1147
CbY1	Cb	508
CbY1	Cb	377
CbY1	Cb	576
CbY1	Cb	239
CbY1	Cb	348
CbY1	Cb	335
CbY1	Cb	277
CbY1	Cb	226
CbY1	Cb	390
CbY1	Cb	327
CbY1	Cb	2544
CbY1	Cb	449
CbY1	Cb	642
CbY1	Cb	410
CbY1	Cb	180
CbY1	Cb	1674
CbY1	Cb	358
CbY1	Cb	528
CbY1	Cb	338
CbY1	Cb	586
CbY1	Cb	900
CbY1	Cb	224
CbY1	Cb	248
CbY1	Cb	409
CbY1	Cb	353
CbY1	Cb	272
CbY1	Cb	370
CbY1	Cb	985
CbY1	Cb	430
CbY1	Cb	384
CbY1	Cb	333
CbY1	Cb	1656
CbY1	Cb	383
CbY1	Cb	318
CbY1	Cb	544
CbY1	Cb	764
CbY1	Cb	768
CbY1	Cb	210
CbY1	Cb	205
CbY1	Cb	2388
CbY1	Cb	325
CbY1	Cb	216
CbY1	Cb	378
CbY1	Cb	205
CbY1	Cb	355
CbY1	Cb	480
CbY1	Cb	493
CbY1	Cb	257
CbY1	Cb	1382
CbY1	Cb	1015
CbY1	Cb	4418
CbY1	Cb	160
CbY1	Cb	815
CbY1	Cb	466
CbY1	Cb	386
CbY1	Cb	738
CbY1	Cb	713
CbY1	Cb	1030
CbY1	Cb	312
CbY1	Cb	789
CbY1	Cb	344
CbY1	Cb	322
CbY1	Cb	202
CbY1	Cb	659
CbY1	Cb	216
CbY1	Cb	391
CbY1	Cb	280
CbY1	Cb	602
CbY1	Cb	1448
CbY1	Cb	313
CbY1	Cb	320
CbY1	Cb	280
CbY1	Cb	359
CbY1	Cb	1195
CbY1	Cb	384
CbY1	Cb	695
CbY1	Cb	489
CbY1	Cb	353
CbY1	Cb	310
CbY1	Cb	568
CbY1	Cb	442
CbY1	Cb	328
CbY1	Cb	520
CbY1	Cb	376
CbY1	Cb	376
CbY1	Cb	368
CbY1	Cb	281
CbY1	Cb	914
CbY1	Cb	619
CbY1	Cb	427
CbY1	Cb	1120
CbY1	Cb	1119
CbY1	Cb	566
CbY1	Cb	358
CbY1	Cb	411
CbY1	Cb	579
CbY1	Cb	150
CbY1	Cb	565
CbY1	Cb	714
CbY1	Cb	314
CbY1	Cb	1885
CbY1	Cb	1312
CbY1	Cb	412
CbY1	Cb	726
CbY1	Cb	562
CbY1	Cb	206
CbY1	Cb	1076
CbY1	Cb	332
CbY1	Cb	357
CbY1	Cb	1942
CbY1	Cb	504
CbY1	Cb	723
CbY1	Cb	326
CbY1	Cb	271
CbY1	Cb	340
CbY1	Cb	278
CbY1	Cb	429
CbY1	Cb	1081
CbY1	Cb	359
CbY1	Cb	768
CbY1	Cb	656
CbY1	Cb	355
CbY1	Cb	1650
CbY1	Cb	242
CbY1	Cb	395
CbY1	Cb	529
CbY1	Cb	371
CbY1	Cb	338
CbY1	Cb	710
CbY1	Cb	241
CbY1	Cb	372
CbY1	Cb	581
CbY1	Cb	396
CbY1	Cb	3731
CbY1	Cb	1311
CbY1	Cb	395
CbY1	Cb	593
CbY1	Cb	925
CbY1	Cb	1111
CbY1	Cb	128
CbY1	Cb	436
CbY1	Cb	400
CbY1	Cb	361
CbY1	Cb	257
CbY1	Cb	763
CbY1	Cb	583
CbY1	Cb	281
CbY1	Cb	381
CbY1	Cb	337
CbY1	Cb	532
CbY1	Cb	1717
CbY1	Cb	712
CbY1	Cb	195
CbY1	Cb	120
CbY1	Cb	417
CbY1	Cb	339
CbY1	Cb	374
CbY1	Cb	201
CbY1	Cb	257
CbY1	Cb	2920
CbY1	Cb	1114
CbY1	Cb	372
CbY1	Cb	217
CbY1	Cb	543
CbY1	Cb	587
CbY1	Cb	741
CbY1	Cb	688
CbY1	Cb	592
CbY1	Cb	5267
CbY1	Cb	150
CbY1	Cb	294
CbY1	Cb	1839
CbY1	Cb	400
CbY1	Cb	804
CbY1	Cb	337
CbY1	Cb	357
CbY1	Cb	353
CbY1	Cb	1208
CbY1	Cb	361
CbY1	Cb	187
CbY1	Cb	305
CbY1	Cb	268
CbY1	Cb	638
CbY1	Cb	360
CbY1	Cb	251
CbY1	Cb	156
CbY1	Cb	403
CbY1	Cb	542
CbY1	Cb	399
CbY1	Cb	1975
CbY1	Cb	408
CbY1	Cb	835
CbY1	Cb	2597
CbY1	Cb	345
CbY1	Cb	749
CbY1	Cb	183
CbY1	Cb	765
CbY1	Cb	354
CbY1	Cb	269
CbY1	Cb	938
CbY1	Cb	332
CbY1	Cb	341
CbY1	Cb	351
CbY1	Cb	317
CbY1	Cb	588
CbY1	Cb	375
CbY1	Cb	414
CbY1	Cb	147
CbY1	Cb	250
CbY1	Cb	2219
CbY1	Cb	592
CbY1	Cb	539
CbY1	Cb	442
CbY1	Cb	415
CbY1	Cb	166
CbY1	Cb	958
CbY1	Cb	362
CbY1	Cb	729
CbY1	Cb	785
CbY1	Cb	371
CbY1	Cb	438
CbY1	Cb	355
CbY1	Cb	642
CbY1	Cb	347
CbY1	Cb	230
CbY1	Cb	791
CbY1	Cb	318
CbY1	Cb	347
CbY1	Cb	484
CbY1	Cb	472
CbY1	Cb	795
CbY1	Cb	1023
CbY1	Cb	356
CbY1	Cb	764
CbY1	Cb	368
CbY1	Cb	290
CbY1	Cb	533
CbY1	Cb	206
CbY1	Cb	155
CbY1	Cb	329
CbY1	Cb	290
CbY1	Cb	357
CbY1	Cb	311
CbY1	Cb	524
CbY1	Cb	935
CbY1	Cb	326
CbY1	Cb	520
CbY1	Cb	501
CbY1	Cb	1636
CbY1	Cb	1902
CbY1	Cb	464
CbY1	Cb	631
CbY1	Cb	201
CbY1	Cb	269
CbY1	Cb	683
CbY1	Cb	503
CbY1	Cb	410
CbY1	Cb	238
CbY1	Cb	680
CbY1	Cb	403
CbY1	Cb	394
CbY1	Cb	1402
CbY1	Cb	1028
CbY1	Cb	158
CbY1	Cb	335
CbY1	Cb	707
CbY1	Cb	387
CbY1	Cb	338
CbY1	Cb	296
CbY1	Cb	464
CbY1	Cb	70
CbY1	Cb	355
CbY1	Cb	750
CbY1	Cb	561
CbY1	Cb	566
CbY1	Cb	232
CbY1	Cb	727
CbY1	Cb	394
CbY1	Cb	164
CbY1	Cb	1562
CbY1	Cb	403
CbY1	Cb	570
CbY1	Cb	400
CbY1	Cb	407
CbY1	Cb	415
CbY1	Cb	173
CbY1	Cb	133
CbY1	Cb	329
CbY1	Cb	635
CbY1	Cb	1634
CbY1	Cb	364
CbY1	Cb	1341
CbY1	Cb	302
CbY1	Cb	384
CbY1	Cb	185
CbY1	Cb	387
CbY1	Cb	391
CbY1	Cb	397
CbY1	Cb	360
CbY1	Cb	327
CbY1	Cb	446
CbY1	Cb	654
CbY1	Cb	425
CbY1	Cb	554
CbY1	Cb	782
CbY1	Cb	512
CbY1	Cb	382
CbY1	Cb	236
CbY1	Cb	1620
CbY1	Cb	671
CbY1	Cb	379
CbY1	Cb	194
CbY1	Cb	346
CbY1	Cb	193
CbY1	Cb	467
CbY1	Cb	335
CbY1	Cb	631
CbY1	Cb	468
CbY1	Cb	1540
CbY1	Cb	210
CbY1	Cb	365
CbY1	Cb	621
CbY1	Cb	472
CbY1	Cb	457
CbY1	Cb	265
CbY1	Cb	379
CbY1	Cb	339
CbY1	Cb	279
CbY1	Cb	250
CbY1	Cb	387
CbY1	Cb	521
CbY1	Cb	1017
CbY1	Cb	327
CbY1	Cb	380
CbY1	Cb	341
CbY1	Cb	684
CbY1	Cb	1306
CbY1	Cb	425
CbY1	Cb	707
CbY1	Cb	389
CbY1	Cb	253
CbY1	Cb	2717
CbY1	Cb	195
CbY1	Cb	1187
CbY1	Cb	253
CbY1	Cb	783
CbY1	Cb	556
CbY1	Cb	2425
CbY1	Cb	185
CbY1	Cb	479
CbY1	Cb	466
CbY1	Cb	383
CbY1	Cb	262
CbY1	Cb	4481
CbY1	Cb	594
CbY1	Cb	541
CbY1	Cb	703
CbY1	Cb	260
CbY1	Cb	423
CbY1	Cb	375
CbY1	Cb	587
CbY1	Cb	549
CbY1	Cb	195
CbY1	Cb	575
CbY1	Cb	354
CbY1	Cb	491
CbY1	Cb	358
CbY1	Cb	205
CbY1	Cb	555
CbY1	Cb	403
CbY1	Cb	1938
CbY1	Cb	406
CbY1	Cb	472
CbY1	Cb	984
CbY1	Cb	2358
CbY1	Cb	545
CbY1	Cb	1771
CbY1	Cb	431
CbY1	Cb	214
CbY1	Cb	371
CbY1	Cb	345
CbY1	Cb	341
CbY1	Cb	374
CbY1	Cb	320
CbY1	Cb	378
CbY1	Cb	186
CbY1	Cb	360
CbY1	Cb	588
CbY1	Cb	204
CbY1	Cb	246
CbY1	Cb	559
CbY1	Cb	205
CbY1	Cb	353
CbY1	Cb	367
CbY1	Cb	493
CbY1	Cb	509
CbY1	Cb	865
CbY1	Cb	223
CbY1	Cb	269
CbY1	Cb	384
CbY1	Cb	535
CbY1	Cb	190
CbY1	Cb	324
CbY1	Cb	542
CbY1	Cb	390
CbY1	Cb	354
CbY1	Cb	525
CbY1	Cb	164
CbY1	Cb	169
CbY1	Cb	239
CbY1	Cb	532
CbY1	Cb	395
CbY1	Cb	1733
CbY1	Cb	187
CbY1	Cb	379
CbY1	Cb	371
CbY1	Cb	622
CbY1	Cb	358
CbY1	Cb	661
CbY1	Cb	772
CbY1	Cb	2654
CbY1	Cb	1116
CbY1	Cb	435
CbY1	Cb	388
CbY1	Cb	183
CbY1	Cb	471
CbY1	Cb	263
CbY1	Cb	708
CbY1	Cb	565
CbY1	Cb	169
CbY1	Cb	219
CbY1	Cb	2382
CbY1	Cb	352
CbY1	Cb	1250
CbY1	Cb	736
CbY1	Cb	348
CbY1	Cb	1258
CbY1	Cb	685
CbY1	Cb	815
CbY1	Cb	612
CbY1	Cb	159
CbY1	Cb	187
CbY1	Cb	328
CbY1	Cb	301
CbY1	Cb	418
CbY1	Cb	333
CbY1	Cb	433
CbY1	Cb	370
CbY1	Cb	329
CbY1	Cb	468
CbY1	Cb	1173
CbY1	Cb	788
CbY1	Cb	740
CbY1	Cb	306
CbY1	Cb	325
CbY1	Cb	839
CbY1	Cb	355
CbY1	Cb	383
CbY1	Cb	379
CbY1	Cb	1388
CbY1	Cb	432
CbY1	Cb	306
CbY1	Cb	253
CbY1	Cb	683
CbY1	Cb	334
CbY1	Cb	187
CbY1	Cb	176
CbY1	Cb	700
CbY1	Cb	358
CbY1	Cb	635
CbY1	Cb	296
CbY1	Cb	870
CbY1	Cb	546
CbY1	Cb	379
CbY1	Cb	781
CbY1	Cb	732
CbY1	Cb	81
CbY1	Cb	456
CbY1	Cb	1111
CbY1	Cb	389
CbY1	Cb	289
CbY1	Cb	360
CbY1	Cb	577
CbY1	Cb	926
CbY1	Cb	199
CbY1	Cb	383
CbY1	Cb	385
CbY1	Cb	376
CbY1	Cb	986
CbY1	Cb	237
CbY1	Cb	372
CbY1	Cb	389
CbY1	Cb	1143
CbY1	Cb	1840
CbY1	Cb	734
CbY1	Cb	390
CbY1	Cb	331
CbY1	Cb	223
CbY1	Cb	403
CbY1	Cb	366
CbY1	Cb	372
CbY1	Cb	309
CbY1	Cb	205
CbY1	Cb	255
CbY1	Cb	201
CbY1	Cb	247
CbY1	Cb	348
CbY1	Cb	333
CbY1	Cb	365
CbY1	Cb	737
CbY1	Cb	391
CbY1	Cb	851
CbY1	Cb	812
CbY1	Cb	298
CbY1	Cb	572
CbY1	Cb	715
CbY1	Cb	1231
CbY1	Cb	356
CbY1	Cb	240
CbY1	Cb	502
CbY1	Cb	326
CbY1	Cb	363
CbY1	Cb	231
CbY1	Cb	706
CbY1	Cb	407
CbY1	Cb	130
CbY1	Cb	532
CbY1	Cb	767
CbY1	Cb	356
CbY1	Cb	645
CbY1	Cb	491
CbY1	Cb	350
CbY1	Cb	393
CbY1	Cb	706
CbY1	Cb	218
CbY1	Cb	230
CbY1	Cb	494
CbY1	Cb	259
CbY1	Cb	282
CbY1	Cb	244
CbY1	Cb	1714
CbY1	Cb	571
CbY1	Cb	403
CbY1	Cb	252
CbY1	Cb	558
CbY1	Cb	361
CbY1	Cb	590
CbY1	Cb	380
CbY1	Cb	356
CbY1	Cb	365
CbY1	Cb	669
CbY1	Cb	822
CbY1	Cb	1177
CbY1	Cb	594
CbY1	Cb	1712
CbY1	Cb	219
CbY1	Cb	467
CbY1	Cb	324
CbY1	Cb	395
CbY1	Cb	3085
CbY1	Cb	492
CbY1	Cb	275
CbY1	Cb	348
CbY1	Cb	916
CbY1	Cb	753
CbY1	Cb	755
CbY1	Cb	360
CbY1	Cb	328
CbY1	Cb	519
CbY1	Cb	408
CbY1	Cb	349
CbY1	Cb	904
CbY1	Cb	1295
CbY1	Cb	1351
CbY1	Cb	739
CbY1	Cb	1116
CbY1	Cb	1115
CbY1	Cb	256
CbY1	Cb	370
CbY1	Cb	2310
CbY1	Cb	361
CbY1	Cb	524
CbY1	Cb	451
CbY1	Cb	854
CbY1	Cb	1259
CbY1	Cb	256
CbY1	Cb	700
CbY1	Cb	191
CbY1	Cb	366
CbY1	Cb	639
CbY1	Cb	354
CbY1	Cb	350
CbY1	Cb	1050
CbY1	Cb	398
CbY1	Cb	151
CbY1	Cb	414
CbY1	Cb	213
CbY1	Cb	421
CbY1	Cb	353
CbY1	Cb	328
CbY1	Cb	285
CbY1	Cb	382
CbY1	Cb	2585
CbY1	Cb	551
CbY1	Cb	259
CbY1	Cb	198
CbY1	Cb	203
CbY1	Cb	1913
CbY1	Cb	331
CbY1	Cb	471
CbY1	Cb	230
CbY1	Cb	784
CbY1	Cb	1472
CbY1	Cb	385
CbY1	Cb	344
CbY1	Cb	362
CbY1	Cb	347
CbY1	Cb	930
CbY1	Cb	612
CbY1	Cb	409
CbY1	Cb	486
CbY1	Cb	702
CbY1	Cb	383
CbY1	Cb	691
CbY1	Cb	405
CbY1	Cb	2751
CbY1	Cb	366
CbY1	Cb	256
CbY1	Cb	947
CbY1	Cb	335
CbY1	Cb	247
CbY1	Cb	369
CbY1	Cb	396
CbY1	Cb	360
CbY1	Cb	1203
CbY1	Cb	454
CbY1	Cb	254
CbY1	Cb	194
CbY1	Cb	878
CbY1	Cb	360
CbY1	Cb	2246
CbY1	Cb	756
CbY1	Cb	331
CbY1	Cb	397
CbY1	Cb	2051
CbY1	Cb	929
CbY1	Cb	233
CbY1	Cb	377
CbY1	Cb	1093
CbY1	Cb	360
CbY1	Cb	351
CbY1	Cb	379
CbY1	Cb	404
CbY1	Cb	267
CbY1	Cb	456
CbY1	Cb	383
CbY1	Cb	370
CbY1	Cb	368
CbY1	Cb	295
CbY1	Cb	571
CbY1	Cb	505
CbY1	Cb	192
CbY1	Cb	374
CbY1	Cb	241
CbY1	Cb	790
CbY1	Cb	1459
CbY1	Cb	1638
CbY1	Cb	367
CbY1	Cb	418
CbY1	Cb	683
CbY1	Cb	391
CbY1	Cb	384
CbY1	Cb	904
CbY1	Cb	614
CbY1	Cb	684
CbY1	Cb	349
CbY1	Cb	288
CbY1	Cb	109
CbY1	Cb	433
CbY1	Cb	335
CbY1	Cb	315
CbY1	Cb	314
CbY1	Cb	1322
CbY1	Cb	362
CbY1	Cb	1238
CbY1	Cb	634
CbY1	Cb	318
CbY1	Cb	190
CbY1	Cb	268
CbY1	Cb	356
CbY1	Cb	329
CbY1	Cb	345
CbY1	Cb	843
CbY1	Cb	399
CbY1	Cb	348
CbY1	Cb	385
CbY1	Cb	442
CbY1	Cb	1161
CbY1	Cb	482
CbY1	Cb	455
CbY1	Cb	202
CbY1	Cb	353
CbY1	Cb	385
CbY1	Cb	362
CbY1	Cb	341
CbY1	Cb	720
CbY1	Cb	346
CbY1	Cb	1807
CbY1	Cb	409
CbY1	Cb	182
CbY1	Cb	78
CbY1	Cb	594
CbY1	Cb	261
CbY1	Cb	525
CbY1	Cb	553
CbY1	Cb	2991
CbY1	Cb	396
CbY1	Cb	542
CbY1	Cb	1116
CbY1	Cb	381
CbY1	Cb	404
CbY1	Cb	169
CbY1	Cb	652
CbY1	Cb	383
CbY1	Cb	349
CbY1	Cb	360
CbY1	Cb	323
CbY1	Cb	2416
CbY1	Cb	1034
CbY1	Cb	521
CbY1	Cb	173
CbY1	Cb	3179
CbY1	Cb	494
CbY1	Cb	1639
CbY1	Cb	880
CbY1	Cb	141
CbY1	Cb	360
CbY1	Cb	460
CbY1	Cb	357
CbY1	Cb	480
CbY1	Cb	390
CbY1	Cb	153
CbY1	Cb	395
CbY1	Cb	276
CbY1	Cb	265
CbY1	Cb	364
CbY1	Cb	536
CbY1	Cb	256
CbY1	Cb	357
CbY1	Cb	836
CbY1	Cb	150
CbY1	Cb	845
CbY1	Cb	220
CbY1	Cb	293
CbY1	Cb	202
CbY1	Cb	131
CbY1	Cb	411
CbY1	Cb	326
CbY1	Cb	295
CbY1	Cb	848
CbY1	Cb	457
CbY1	Cb	520
CbY1	Cb	307
CbY1	Cb	198
CbY1	Cb	474
CbY1	Cb	207
CbY1	Cb	584
CbY1	Cb	402
CbY1	Cb	656
CbY1	Cb	158
CbY1	Cb	788
CbY1	Cb	1053
CbY1	Cb	2795
CbY1	Cb	357
CbY1	Cb	235
CbY1	Cb	206
CbY1	Cb	1775
CbY1	Cb	1061
CbY1	Cb	760
CbY1	Cb	345
CbY1	Cb	1491
CbY1	Cb	366
CbY1	Cb	983
CbY1	Cb	100
CbY1	Cb	541
CbY1	Cb	551
CbY1	Cb	545
CbY1	Cb	579
CbY1	Cb	373
CbY1	Cb	287
CbY1	Cb	1408
CbY1	Cb	1267
CbY1	Cb	390
CbY1	Cb	234
CbY1	Cb	1921
CbY1	Cb	335
CbY1	Cb	379
CbY1	Cb	243
CbY1	Cb	414
CbY1	Cb	728
CbY1	Cb	619
CbY1	Cb	803
CbY1	Cb	627
CbY1	Cb	249
CbY1	Cb	568
CbY1	Cb	1453
CbY1	Cb	1201
CbY1	Cb	749
CbY1	Cb	120
CbY1	Cb	370
CbY1	Cb	698
CbY1	Cb	240
CbY1	Cb	248
CbY1	Cb	209
CbY1	Cb	498
CbY1	Cb	658
CbY1	Cb	734
CbY1	Cb	3026
CbY1	Cb	357
CbY1	Cb	227
CbY1	Cb	495
CbY1	Cb	914
CbY1	Cb	334
CbY1	Cb	267
CbY1	Cb	866
CbY1	Cb	256
CbY1	Cb	368
CbY1	Cb	594
CbY1	Cb	767
CbY1	Cb	303
CbY1	Cb	1147
CbY1	Cb	579
CbY1	Cb	711
CbY1	Cb	399
CbY1	Cb	343
CbY1	Cb	781
CbY1	Cb	721
CbY1	Cb	1123
CbY1	Cb	325
CbY1	Cb	386
CbY1	Cb	586
CbY1	Cb	364
CbY1	Cb	243
CbY1	Cb	2409
CbY1	Cb	969
CbY1	Cb	302
CbY1	Cb	388
CbY1	Cb	318
CbY1	Cb	1006
CbY1	Cb	415
CbY1	Cb	347
CbY1	Cb	3200
CbY1	Cb	409
CbY1	Cb	107
CbY1	Cb	790
CbY1	Cb	1655
CbY1	Cb	573
CbY1	Cb	654
CbY1	Cb	683
CbY1	Cb	639
CbY1	Cb	608
CbY1	Cb	211
CbY1	Cb	187
CbY1	Cb	354
CbY1	Cb	572
CbY1	Cb	433
CbY1	Cb	384
CbY1	Cb	418
CbY1	Cb	543
CbY1	Cb	194
CbY1	Cb	280
CbY1	Cb	150
CbY1	Cb	754
CbY1	Cb	1473
CbY1	Cb	301
CbY1	Cb	621
CbY1	Cb	362
CbY1	Cb	381
CbY1	Cb	2138
CbY1	Cb	373
CbY1	Cb	505
CbY1	Cb	278
CbY1	Cb	2173
CbY1	Cb	1281
CbY1	Cb	135
CbY1	Cb	1281
CbY1	Cb	731
CbY1	Cb	366
CbY1	Cb	284
CbY1	Cb	166
CbY1	Cb	674
CbY1	Cb	399
CbY1	Cb	806
CbY1	Cb	368
CbY1	Cb	1067
CbY1	Cb	1018
CbY1	Cb	183
CbY1	Cb	339
CbY1	Cb	762
CbY1	Cb	1132
